335,幾,jǐ,Adj,a few,你要幾個蘋果?,Nǐ yào jǐ gè píngguǒ?,How many apples do you want?,這幾年世界各地的天氣都反常。,Zhè jǐnián shìjiè gèdì de tiānqì dōu fǎncháng.,In recent years the weather around the world has been abnormal.
336,前面,qiánmiàn,Noun,"front, frontside",我家前面是咖啡店。,Wǒjiā qiánmiàn shì kāfēi diàn.,There's a coffee shop in front of my house.,前面有車禍，快點報警。,"Qián miàn yǒu chē huò, kuài diǎn bàojǐng.","There's a car accident up ahead, quick, call the police!"
337,十,shí,Numeral,ten,一瓶水十元。,Yì píng shuǐ shí yuán.,A bottle of water is ten yuan.,我今天要跟朋友去演唱會，大概晚上十點回來。,"Wǒ jīntiān yào gēn péngyou qù yǎnchànghuì, dàgài wǎnshàng shí diǎn huílái.","I will go to a concert with a friend today, probably will come back at 10pm."
338,去,qù,Verb,to go,昨天我沒去學校。,Zuótiān wǒ méi qù xuéxiào.,"Yesterday, I didn't go to school.",他為什麼這麼排斥去海邊？,Tā wèishénme zhème páichì qù hǎibiān?,Why does he really don't want to go to the beach?
339,號,hào,Noun,number,我的鞋是二十四號。,Wǒ de xié shì èrshísì hào.,My shoes are size twenty-four.,我的生日是二月十八號。,Wǒ de shēngrì shì èr yuè shíbā hào.,My birthday is February eighteenth.
340,後面,hòumiàn,Adj,"behind, backside",學校後面是山。,Xuéxiào hòumiàn shì shān.,There's a mountain behind the school.,在我家後面以及右邊都有新的大樓。,Zài wǒjiā hòumiàn yǐjí yòubiān dōuyǒu xīnde dàlóu.,There is a new building on the back of my house and on the right.
341,嗎,ma,Question Particle,Do you?Is that?,你好嗎？,Nǐ hǎo ma？,How are you?,你是老師嗎？,Nǐ shì lǎoshī ma?,Are you a teacher?
342,聽,tīng,Verb,"to listen, to hear",我喜歡聽音樂。,Wǒ xǐhuan tīng yīnyuè.,I like to listen to music.,過馬路的時候玩手機、聽音樂都很危險。,"Guò mǎlù de shíhou wán shǒujī, tīng yīnyuè dōu hěn wēixiǎn.",Playing mobile phones or listening to music while crossing the road are very dangerous.
343,呢,ne,Question Particle,,我要喝咖啡，你呢？,"Wǒ yào hē kāfēi, nǐ ne?","I want to drink coffee, how about you?",身體健康比工作重要，你覺得呢？,"Shēntǐ jiànkāng bǐ gōngzuò zhòngyào, nǐ juéde ne?","Health is more important than work, what do you think?"
344,哪,nǎ,Question pronoun,which,哪杯咖啡？,Nǎ bēi kāfēi?,Which cup of coffee?,,,
345,哪兒,nǎ'er,Adj/Adv,where,你想把畫掛在哪兒？我想把畫掛在這兒。,Nǐ xiǎng bǎ huà guà zài nǎr？Wǒ xiǎng bǎ huà guà zài zhèr.,Where do you want to hang the painting? I want to hang the painting here.,我忘了我把剛剛買的衣服放在哪兒了！,Wǒ wàngle wǒ bǎ gānggāng mǎi de yīfu fàng zài nǎr le!,I forget where I put the clothes I just bought.
346,四,sì,Noun,four,中國人不喜歡數字四。,Zhōngguó rén bù xǐhuān shùzì sì.,Chinese people do not like the number four.,她的體溫只有三十四度,Tā de tǐwēn zhǐyǒu sānshísì dù.,Her temperature is only thirty-four degrees Celsius.
347,回,huí,Verb,"to go back, to return",我晚上九點回家。,Wǒ wǎnshàng jiǔ diǎn huí jiā.,I go home at nine o'clock.,我想要自由地在國外生活一年再回國。,Wǒ xiǎngyào zìyóu de zài guówài shēnghuó yì nián zài huíguó.,I want to live abroad freely for one year and then come back.
348,在,zài,Adj/Adv,in,我有時候會待在圖書館裡看書。,Wǒ yǒu shíhou huì dāi zài túshūguǎn lǐ kànshū.,Sometimes I will stay in the library and read books.,你要待在房間裡面多久？,Nǐ yào dāi zài fángjiān lǐmiàn duōjiǔ?,How long are you going to stay in the room?
349,多少,duōshǎo,Phrase,How many,這個多少錢?,Zhè gè duōshǎo qián?,How much is this?,你的水瓶能裝多少水？,Nǐ de shuǐpíng néng zhuāng duōshǎo shuǐ?,How much water can you hold in your water bottle?
350,太,tài,Adj,too (as in too many),這件衣服太貴了。,Zhè jiàn yīfú tài guìle.,This piece of clothing is too expensive.,這附近交通不太方便，我想換房子。,"Zhè fùjìn jiāotōng bú tài fāngbiàn, wǒ xiǎng huàn fángzi.","The transportation here is not too convenient, I want to move to another place."
351,她,tā,Pronoun,"she, her",她的手機很好。,Tā de shǒujī hěn hǎo.,Her cell phone is very good.,她唱得不錯。,Tā chàng dé búcuò.,She sings well.
352,字,zì,Noun,"word, character",寫漢字不太難。,Xiě hànzì bù tài nán.,It's not too difficult to write Chinese characters.,漢語老師教我們怎麼寫字。,Hànyǔ lǎoshī jiào wǒmen zěnme xiě zì.,The Chinese teacher teaches us how to write words.
353,小,xiǎo,Adj,small,我要小杯的綠茶。,Wǒ yào xiǎo bēi de lǜchá.,I want a small cup of green tea.,我家很小，沒有廚房。,"Wǒ jiā hěn xiǎo, méiyǒu chúfáng.","My house is small, there is no kitchen."
354,小姐,xiǎojiě,Noun,"Miss, Ms.",張小姐，您好。,"Zhāng xiǎojiě, nín hǎo.","Hello, Miss Zhang.",工作壓力很大的黃小姐，常常在假日去大自然度假，放鬆自己。,"Gōngzuò yālì hěn dà de huáng xiǎojiě, chángcháng zài jiàrì qù dàzìrán dùjià, fàngsōng zìjǐ","Work pressure is great for Miss Huang, she often uses her holidays to go to natural locations, in order to relax."
355,工作,gōngzuò,Noun/Verb,"work, to work, job",我的工作是醫生。,Wǒ de gōngzuò shì yīshēng.,I work as a doctor.,他根本沒有工作經驗，我覺得他在騙人。,Tā gēnběn méiyǒu gōngzuò jīngyàn，wǒ juédé tā zài piànrén.,"He did not have any work experience, I think he was lying."
356,年,nián,Noun,year,今年是羊年。,Jīnnián shì yáng nián.,This is the year of the sheep.,新年快樂，乾杯！,"Xīnnián kuàilè, gānbēi!","Happy New Year, cheers!"
357,很,hěn,Adj,"very, quite",我今天很累。,Wǒ jīntiān hěn lèi.,I'm so tired today.,他有很多法國朋友。,Tā yǒu hěnduō Fǎguó péngyǒu.,He has a lot of French friends.
358,怎麼樣,zěnmeyàng,Phrase,how's this? how is it? how about that?,今天晚餐吃牛肉，怎麼樣？,"Jīntiān wǎncān chī niúròu, zěnmeyàng?","Let's have beef for dinner tonight, shall we?",你覺得這座城市的環境怎麼樣？,Nǐ juéde zhè zuò chéngshì de huánjìng zěnmeyàng?,What do you think of the city's environment?
359,我們,wǒmen,Pronoun,"we, us",我們是姐妹。,Wǒmen shì jiěmèi.,We are sisters.,"我們有一隻狗, 他叫來福。","Wǒmen yǒu yì zhī gǒu, tā jiào lái fú.","We have a dog, it is called Lucky."
360,時候,shíhòu,Phrase,"when (we were doing sth...), at the time",七月的時候，我去新加坡。,"Qī yuè de shíhòu, wǒ qù xīnjiāpō.","In July, I'll go to Singapore.",你什麼時候去看電影?,Nǐ shénme shíhou qù kàn diànyǐng?,When are you going to watch movie?
361,有,yǒu,Verb,"to have, to own",他有很多法國朋友。,Tā yǒu hěnduō Fǎguó péngyǒu.,He has a lot of French friends.,我今天晚上沒有空。,Wǒ jīntiān wǎnshàng méiyǒu kòng.,I'm not free tonight.
362,本,běn,Measure word,measure word for books,這是一本旅遊雜誌。,Zhè shì yī běn lǚyóu zázhì.,This is a travel magazine.,我忘記帶寫字的本子了。,Wǒ wàngjì dài xiězì de běnzile.,I forgot to bring my writing notebook.
363,沒有,méiyǒu,Verb,"to not have, don't have",我沒有妹妹。,Wǒ méiyǒu mèimei.,I don't have a younger sister.,我沒有時間做晚飯。,Wǒ méiyǒu shíjiān zuò wǎnfàn.,I don't have time for making dinner.
364,點,diǎn,Noun,"point, o'clock",現在是五點十分。,Xiànzài shì wǔ diǎn shí fēn.,It's ten past five o'clock now.,你中午幾點休息?,Nǐ zhōngwǔ jǐdiǎn xiūxi?,What time do you rest at noon?
365,電視,diànshì,Noun,"television, TV",我家沒電視。,Wǒjiā méi diànshì.,My house doesn't have a TV.,有時候爸爸會打開電視看籃球比賽。,Yǒu shíhou bàba huì dǎkāi diànshì kàn lánqiú bǐsài.,Sometimes father will turn on the TV and watch a basketball game.
366,的,de,Adj/Adv,"of, possessive, belonging to",她的名字是瑪麗。,Tā de míngzi shì Mǎlì.,Her name is Mary.,我的老師不是中國人。,Wǒ de lǎoshī bú shì Zhōngguó rén.,My teacher is not a Chinese.
367,米飯,mǐfàn,Noun,rice,我喜歡吃米飯。,Wǒ xǐhuān chī mǐfàn.,I like to eat rice.,,,
368,蘋果,píngguǒ,Noun,apple,我喜歡蘋果口味的甜食。,Wǒ xǐhuan píngguǒ kǒuwèi de tiánshí.,I like apple flavor sweets.,這顆蘋果的表面很漂亮。,Zhèkē píngguǒ de biǎomiàn hěn piàoliang.,This apple looks beautiful.
369,讀,dú,Verb,to read,讀中文書不太難。,Dú zhōngwén shū bù tài nán.,It's not too hard to read Chinese books.,熬夜讀書對身體不好。,Áoyè dúshū duì shēntǐ bù hǎo.,It's not healthy to stay up that late reading.
370,這,zhè,Adj,this,這是我媽媽。,Zhè shì wǒ māmā.,This is my mother.,這本雜誌賣得很好。,Zhè běn zázhì mài de hěn hǎo.,This magazine sells well.
371,都,dōu,Adj/Adv,"all, every",他們都是我的朋友。,Tāmen dōu shì wǒ de péngyǒu.,They are all my friends.,她笑起來很漂亮，大家都很喜歡她。,"Tā xiào qǐlái hěn piàoliang, dàjiā dōu hěn xǐhuan tā.","Her smiles beautifully, everyone really likes her."
372,裡,lǐ,Adj,"in, inside",我的包裡有一瓶水。,Wǒ de bāo li yǒuyī píng shuǐ.,There's a bottle of water in my bag.,誰扔了冰箱裡的雞蛋？,Shéi rēng le bīngxiāng lǐ de jīdàn?,Who threw away the eggs in the fridge?
373,飯店,fàndiàn,Noun,restaurant,這是一間新開的飯店。,Zhè shì yī jiàn xīn kāi de fàndiàn.,This is a newly opened hotel.,這家飯店的菜是具有代表性和地方特色的菜。,Zhè jiā fàndiàn de cài shì jùyǒu dàibiǎoxìng hé dìfāng tèsè de cài.,The food in this restaurant is the typical dish with local features.
374,特別,tèbié,Adj,special,你是哪國人？你的名字真特別！,Nǐ shì nǎ guórén? Nǐ de míngzì zhēn tèbié!,Where are you from? Your name is so special!,他喜歡看特別的電影。,Tā xǐhuan kàn tèbié de diànyǐng.,He likes to watch special movies.
375,演唱會,yǎnchànghuì,Noun,concert,你今天晚上要跟我們一起去演唱會嗎？,Nǐ jīntiān wǎnshàng yào gēn wǒmen yīqǐ qù yǎnchànghuì ma?,Do you want to go to the concert with us tonight?,我們坐公共汽車去演唱會。,Wǒmen zuò gōnggòng qìchē qù yǎnchànghuì.,We take a bus to the concert.
376,大家,dàjiā,Noun,everyone,雖然美美不漂亮，但是大家都很喜歡她。,"Suīrán měiměi bú piàoliang, dànshì dàjiā dōu hěn xǐhuan tā.","Although Meimei isn't beautiful, everyone likes her a lot.",大家都覺得這首歌很好聽。,Dàjiā dōu juéde zhè shǒu gē hěn hǎotīng.,Everyone thinks this song is good to listen.
377,開心,kāixīn,Adj,"to feel happy, to rejoice, to have a great time",可以跟你一起逛街，真開心！,"Kěyǐ gēn nǐ yìqǐ guàngjiē, zhēn kāixīn!",It is happy to go shopping with you.,今天是他的生日，但是為什麼他看起來不太開心？,"Jīntiān shì tā de shēngrì, dànshì wèishénme tā kàn qǐlái bú tài kāixīn?","Today is his birthday, so why does he seem unhappy?"
378,跳舞,tiàowǔ,Verb Object,to dance,我們一起唱歌跳舞吧！,Wǒmen yìqǐ chànggē tiàowǔ ba!,Let's sing and dance together!,昨天我跟他去酒吧跳舞，真好玩兒！,"Zuótiān wǒ gēn tā qù jiǔbā tiàowǔ, zhēn hǎowán'er!","I danced in the bar with him yesterday, it was fun!"
379,有名,yǒumíng,Adj,famous,這附近有一間有名的飯館。,Zhè fùjìn yǒu yì jiān yǒumíng de fànguǎn.,There is a famous restaurant nearby.,這位歌手唱歌唱得很好聽，但是他不有名。,"Zhè wèi gēshǒu chànggē chàng de hěn hǎotīng, dànshì tā bù yǒumíng.","This singer sings well, but he is not famous."
380,歌手,gēshǒu,Noun,singer,這位歌手很有名。,Zhè wèi gēshǒu hěn yǒumíng.,This singer is very famous.,他的爸爸是一位歌手。,Tā de bàba shì yí wèi gēshǒu.,His father is a singer.
381,元,yuán,Measure word,currency unit (esp. Chinese yuan),搭地鐵比搭出租車便宜，車票只要五十元錢。,"Dā dìtiě bǐ dā chūzūchē piányi, chēpiào zhǐyào wǔshí yuán qián.",Taking a subway is cheaper than taxi. It only costs you fifty dollars.,一共是伍佰元錢。,Yígòng shì wǔ bǎi yuán qián.,The total is five hundred dollars.
382,好像,hǎoxiàng,Adv,"as if, to seem like",好像快下雨了，我們回家吧。,"Hǎoxiàng kuài xià yǔ le, wǒmen huí jiā ba.","It seems will rain soon, let's go home.",這個演唱會好像很好玩。,Zhègè yǎnchànghuì hǎoxiàng hěn hǎowán.,This concert seems really fun.
383,乾杯,gānbēi,Verb Object,"bottoms up , Cheers.",新年快樂，乾杯！,"Xīnnián kuàilè, gānbēi!","Happy New Year, cheers!",我們來幹杯吧！,Wǒmen lái gānbēi ba!,Let's cheers!
384,待,dāi,Verb,to stay,我有時候會待在圖書館裡看書。,Wǒ yǒu shíhou huì dāi zài túshūguǎn lǐ kànshū.,Sometimes I will stay in the library and read books.,你要待在房間裡面多久？,Nǐ yào dāi zài fángjiān lǐmiàn duōjiǔ?,How long are you going to stay in the room?
385,放鬆,fàngsōng,Verb,to relax,我工作一天了，現在我只想睡覺放鬆。,"Wǒ gōngzuò yītiānle, xiànzài wǒ zhǐ xiǎng shuìjiào fàngsōng.","I have worked for a whole day long, now I only want to sleep and relax.",這週末我們去逛街放鬆，好嗎？,"Zhè zhōumò wǒmen qù guàngjiē fàngsōng, hǎo ma?","Let's go shopping and relax this weekend, shall we?"
386,畢業,bìyè,Verb,to graduate,我畢業以後，打算回國。,"Wǒ bìyè yǐhòu, dǎsuàn huíguó.",I plan to go back to my country after graduating.,我明年六月畢業。,Wǒ míngnián liù yuè bìyè.,I will graduate next June.
387,交往,jiāowǎng,Verb,"to associate (with), to date, (interpersonal) relationship",我聽說他們交往了！,Wǒ tīngshuō tāmen jiāowǎng le.,I have heard that they are dating!,大家都想跟美美交往。,Dàjiā dōu xiǎng gēn měiměi jiāowǎng.,Everyone wants to make friends with Meimei.
388,曾經,céngjīng,Adv,"once, previously, ever, (past tense marker used before Verb or clause)",雖然她曾經很喜歡李強，但是現在她跟一成在交往。,"Suīrán tā céngjīng hěn xǐhuan LǐQiáng, dànshì xiànzài tā gēn Yīchéng zài jiāowǎng.","She once liked Liqiang very much, but now she is dating Yicheng.",他曾經是一位老師。,Tā céngjīng shì yí wèi lǎoshī.,He used to be a teacher.
389,馬上,mǎshàng,Adv,"at once, right away, immediately",我到了車站，就馬上打電話給你！,"Wǒ dào le chēzhàn, jiù mǎshàng dǎdiànhuà gěi nǐ!",I will call you right after I arrive at the station!,我得馬上回家！,Wǒ děi mǎshàng huí jiā!,I need to go home right now!
390,房間,fángjiān,Noun,room,從我的房間可以看見外面漂亮的風景。,Cóng wǒ de fángjiān kěyǐ kànjiàn wàimiàn piàoliang de fēngjǐng.,You can see a very beautiful view out of my room.,我家有四個房間。,Wǒjiā yǒu sì gè fángjiān.,There are four rooms in my house.
391,陰天,yīn tiān,Noun,cloudy,今天是陰天。,Jīntiān shì yīn tiān.,Today is cloudy.,明天不會下雨，是陰天。,"Míngtiān bú huì xià yǔ, shì yīn tiān.","It won't rain tomorrow, it will be a cloudy day."
392,廚房,chúfáng,Noun,kitchen,妹妹在廚房裡做菜。,Mèimei zài chúfáng lǐ zuò cài.,My younger sister is cooking in the kitchen.,我家很小，沒有廚房。,"Wǒ jiā hěn xiǎo, méiyǒu chúfáng.","My house is small, there is no kitchen."
393,蛋糕,dàngāo,Noun,cake,這是我買給你的生日蛋糕！,Zhè shì wǒ mǎi gěi nǐ de shēngrì dàngāo!,This is the birthday cake I bought you!,"這個店的蛋糕很有名, 很好吃！","Zhègè diàn de dàngāo hěn yǒumíng, hěn hǎo chī!",The cake of this store is very famous and delicious!
